v0,Cycle,Smoother,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,V,F,Jacobi,ColorGS,Line,ZebraLine,Cost,Cache
True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,1590
True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,100,1297
True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,6584
True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,3426
True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,5005
True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,100,3982
True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,1329
True,True,True,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,7452
True,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,4742
True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,3314
True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,6444
True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,4580
True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,7164
True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,100,3017
True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,100,7320
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,100,5297
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,100,3965
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,100,6468
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,1597
True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,4763
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,4441
True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,7089
True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,703
True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,948
True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,4693
True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,3376
True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,100,3278
True,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,100,2075
True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,100,2086
True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,100,3349
True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,100,5081
True,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100,7260
True,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100,7973
True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100,5186
True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100,6781
True,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100,1430
True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,100,1136
True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,100,2893
True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,100,7649
True,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,100,5216
True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,100,5420
True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,100,1116
True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,100,1243
True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,3338
True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,3847
True,True,True,False,True,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,6837
True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,3873
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,4690
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,2964
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,100,7948
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,100,4803
True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,100,3683
True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,100,7172
True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,100,2272
True,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,100,4441
True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,100,3704
True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,100,3708
True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,100,5064
True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,100,2704
True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,100,5216
True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,100,2135
True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,100,354
True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,100,4275
True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,100,6684
True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,100,7196
True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,100,3556
True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,100,193
True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,100,2883
True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,100,2178
True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,100,1518
True,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,100,3878
True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,100,2092
True,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,100,7184
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,100,6698
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,100,6471
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,100,7134
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,100,496
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,False,False,100,3061
True,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,100,1824
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,4361
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,100,5136
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,4736
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,149
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,100,6014
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,False,100,7829
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,100,7924
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,4922
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,3899
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,6389
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,7546
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,7325
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,5442
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,6538
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,1082
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,100,5167
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,100,1537
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,100,1411
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,100,4043
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,100,4919
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,100,2325
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True,100,2816
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,100,5308
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,2863
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,3108
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,6736
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,98
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,4902
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,2
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,7328
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,1249
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,5100
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,4288
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,5859
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,2259
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,100,427
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,100,5793
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,100,4304
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,100,5256
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,6238
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,1471
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,3341
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,6644
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,1085
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,7013
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,7823
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,3795
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,100,2674
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,100,5847
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,100,5655
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,100,3779
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,100,1359
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,100,1414
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,100,6887
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,100,5813
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,782
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,7004
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,4610
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,4396
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,3854
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,945
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,217
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,2592
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,6548
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,3403
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,2368
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,7439
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,100,7591
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,100,6834
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,100,3654
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,100,2246
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,6385
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,7476
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,5096
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,3888
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,1775
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,377
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,4797
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,6736
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,100,792
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,100,5093
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,100,5605
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,100,6262
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,100,868
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,100,5167
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,100,2065
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,100,3300
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,4151
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,5253
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,3312
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,5691
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,2006
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,7537
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,5750
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,6328
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,4166
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,7899
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,100,2306
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,True,100,6487
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,100,7428
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,100,4670
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,100,4625
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,100,2870
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,1182
True,True,True,True,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,3606
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,7870
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,4111
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,100,6024
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,100,7319
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,100,6207
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,100,566
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,100,6469
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,100,2906
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,100,7191
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,100,3630
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,100,1831
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,100,4660
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,100,1364
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,100,6013
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,4852
True,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,2250
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,2133
True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,128
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,100,5964
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True,100,1024
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,100,1030
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,100,4146
True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,100,6004
